branch	language	segments_IPA	segments_source	source	comments	features	glottocode
Lezgic	Lezgian	tʃʰʷ	č˳	[Кибрик, Кодзасов 1990: 341-342]	имеются исконные лабиализованные всех рядов, кроме губных и ларингалов	labialized	lezg1247
Lezgic	Lezgian	tʰʷ	t˳	[Кибрик, Кодзасов 1990: 341-342]	имеются исконные лабиализованные всех рядов, кроме губных и ларингалов	labialized	lezg1247
Lezgic	Lezgian	xʷ	x˳	[Кибрик, Кодзасов 1990: 341-342]	имеются исконные лабиализованные всех рядов, кроме губных и ларингалов	labialized	lezg1247
Lezgic	Lezgian	zʷ	z˳	[Кибрик, Кодзасов 1990: 341-342]	имеются исконные лабиализованные всех рядов, кроме губных и ларингалов	labialized	lezg1247
Lezgic	Lezgian	ʒʷ	ž˳	[Кибрик, Кодзасов 1990: 341-342]	имеются исконные лабиализованные всех рядов, кроме губных и ларингалов	labialized	lezg1247
Lezgic	Lezgian	χʷ	χ˳	[Кибрик, Кодзасов 1990: 341-342]	имеются исконные лабиализованные всех рядов, кроме губных и ларингалов	labialized	lezg1247
Dargwa	Mehweb	a	a	[Moroz 2017: 22-34]	NA	center	NA
Dargwa	Mehweb	aˤ	aˤ	[Moroz 2017: 22-34]	NA	center	NA
Dargwa	Mehweb	e	e	[Moroz 2017: 22-34]	NA	front	NA
Dargwa	Mehweb	eˤ	eˤ	[Moroz 2017: 22-34]	у автора в скобках: attested in very few words	front	NA
Dargwa	Mehweb	i	i	[Moroz 2017: 22-34]	NA	front	NA
Dargwa	Mehweb	iˤ	iˤ	[Moroz 2017: 22-34]	у автора в скобках: only attested in very few words	front	NA
Dargwa	Mehweb	oˤ	oˤ	[Moroz 2017: 22-34]	NA	back	NA
Dargwa	Mehweb	u	u	[Moroz 2017: 22-34]	NA	back	NA
Dargwa	Mehweb	uˤ	uˤ	[Moroz 2017: 22-34]	у автора в скобках: occurs as a variant of???	back	NA
Dargwa	Mehweb	a	a	[Moroz 2017: 22-34]	NA	open	NA
Dargwa	Mehweb	aˤ	aˤ	[Moroz 2017: 22-34]	NA	open	NA
Dargwa	Mehweb	e	e	[Moroz 2017: 22-34]	NA	mid	NA
Dargwa	Mehweb	eˤ	eˤ	[Moroz 2017: 22-34]	у автора в скобках: attested in very few words	mid	NA
Dargwa	Mehweb	i	i	[Moroz 2017: 22-34]	NA	close	NA
Dargwa	Mehweb	iˤ	iˤ	[Moroz 2017: 22-34]	у автора в скобках: only attested in very few words	close	NA
Dargwa	Mehweb	oˤ	oˤ	[Moroz 2017: 22-34]	NA	mid	NA
Dargwa	Mehweb	u	u	[Moroz 2017: 22-34]	NA	close	NA
Dargwa	Mehweb	uˤ	uˤ	[Moroz 2017: 22-34]	у автора в скобках: occurs as a variant of???	close	NA
Dargwa	Mehweb	a	a	[Moroz 2017: 22-34]	NA	unrounded	NA
Dargwa	Mehweb	aˤ	aˤ	[Moroz 2017: 22-34]	NA	unrounded	NA
Dargwa	Mehweb	e	e	[Moroz 2017: 22-34]	NA	unrounded	NA
Dargwa	Mehweb	eˤ	eˤ	[Moroz 2017: 22-34]	у автора в скобках: attested in very few words	unrounded	NA
Dargwa	Mehweb	i	i	[Moroz 2017: 22-34]	NA	unrounded	NA
Dargwa	Mehweb	iˤ	iˤ	[Moroz 2017: 22-34]	у автора в скобках: only attested in very few words	unrounded	NA
Dargwa	Mehweb	oˤ	oˤ	[Moroz 2017: 22-34]	NA	rounded	NA
Dargwa	Mehweb	u	u	[Moroz 2017: 22-34]	NA	rounded	NA
Dargwa	Mehweb	uˤ	uˤ	[Moroz 2017: 22-34]	у автора в скобках: occurs as a variant of???	rounded	NA
Dargwa	Mehweb	aˤ	aˤ	[Moroz 2017: 22-34]	NA	pharyngealized	NA
Dargwa	Mehweb	eˤ	eˤ	[Moroz 2017: 22-34]	у автора в скобках: attested in very few words	pharyngealized	NA
Dargwa	Mehweb	iˤ	iˤ	[Moroz 2017: 22-34]	у автора в скобках: only attested in very few words	pharyngealized	NA
Dargwa	Mehweb	oˤ	oˤ	[Moroz 2017: 22-34]	NA	pharyngealized	NA
Dargwa	Mehweb	uˤ	uˤ	[Moroz 2017: 22-34]	у автора в скобках: occurs as a variant of???	pharyngealized	NA
Dargwa	Mehweb	a	a	[Moroz 2017: 22-34]	NA	vowel	NA
Dargwa	Mehweb	aˤ	aˤ	[Moroz 2017: 22-34]	NA	vowel	NA
Dargwa	Mehweb	b	b	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	d	d	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	dz	ʒ	[Moroz 2017: 22-34]	у автора дан в скобках: аллофон z, есть в речи только старшего поколения	consonant	NA
Dargwa	Mehweb	dʒ	ǯ	[Moroz 2017: 22-34]	у автора дан в скобках: аллофон ž, есть в речи только старшего поколения	consonant	NA
Dargwa	Mehweb	e	e	[Moroz 2017: 22-34]	NA	vowel	NA
Dargwa	Mehweb	eˤ	eˤ	[Moroz 2017: 22-34]	у автора в скобках: attested in very few words	vowel	NA
Dargwa	Mehweb	ɡ	ɡ	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	ɡʷ	ɡʷ	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	ɣ	ɣ	[Moroz 2017: 22-34]	у автора дан в скобках: it is attested only initially in a few roots and only in the speech of older consultants	consonant	NA
Dargwa	Mehweb	h	h	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	ħ	ħ	[Moroz 2017: 22-34]	The segments ʔ and ħ are never followed or preceded by a pharyngealized vowel	consonant	NA
Dargwa	Mehweb	hʷ	hʷ	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	ħʷ	ħʷ	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	ʜ	ʜ	[Moroz 2017: 22-34]	у автора дан в скобках: in non-final position is in most cases followed or/and preceded by a pharyngealized vowel	consonant	NA
Dargwa	Mehweb	ʜʷ	ʜʷ	[Moroz 2017: 22-34]	у автора дан в скобках	consonant	NA
Dargwa	Mehweb	ɦ	ɦ	[Moroz 2017: 22-34]	у автора дан в скобках: some older speakers occasionally produce voiced glottal fricative instead of voiceless [h] in intervocalic position	consonant	NA
Dargwa	Mehweb	i	i	[Moroz 2017: 22-34]	NA	vowel	NA
Dargwa	Mehweb	iˤ	iˤ	[Moroz 2017: 22-34]	у автора в скобках: only attested in very few words	vowel	NA
Dargwa	Mehweb	j	j	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	k'	k'	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	k'ʷ	k'ʷ	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	kʰ	k	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	kʰʷ	kʷ	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	l	l	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	m	m	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	n	n	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	oˤ	oˤ	[Moroz 2017: 22-34]	NA	vowel	NA
Dargwa	Mehweb	p'	p'	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	pʰ	p	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	q'	q'	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	q'ʷ	q'ʷ	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	qʰ	q	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	qʰʷ	qʷ	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	r	r	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	ʁ	ʁ	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	ʁʷ	ʁʷ	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	s	s	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	ʃ	š	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	t'	t'	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	tʰ	t	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	ts'	c'	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	tsʰ	с	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	tʃ'	č'	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	tʃʰ	č	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	u	u	[Moroz 2017: 22-34]	NA	vowel	NA
Dargwa	Mehweb	uˤ	uˤ	[Moroz 2017: 22-34]	у автора в скобках: occurs as a variant of???	vowel	NA
Dargwa	Mehweb	w	w	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	x	x	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	z	z	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	ʒ	ž	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	ʔ	ʔ	[Moroz 2017: 22-34]	glottal stop is usually deleted in initial and intervocalic position. The segments ʔ and ħ are never followed or preceded by a pharyngealized vowel	consonant	NA
Dargwa	Mehweb	ʔʷ	ʔʷ	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	ʡ	ʡ	[Moroz 2017: 22-34]	у автора дан в скобках: in non-final position is in most cases followed or/and preceded by a pharyngealized vowel	consonant	NA
Dargwa	Mehweb	ʡʷ	ʡʷ	[Moroz 2017: 22-34]	у автора даны в скобках	consonant	NA
Dargwa	Mehweb	χ	χ	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	χʷ	χʷ	[Moroz 2017: 22-34]	NA	consonant	NA
Dargwa	Mehweb	b	b	[Moroz 2017: 22-34]	NA	labial	NA
Dargwa	Mehweb	d	d	[Moroz 2017: 22-34]	NA	alveolar	NA
Dargwa	Mehweb	dz	ʒ	[Moroz 2017: 22-34]	у автора дан в скобках: аллофон z, есть в речи только старшего поколения	alveolar	NA
Dargwa	Mehweb	dʒ	ǯ	[Moroz 2017: 22-34]	у автора дан в скобках: аллофон ž, есть в речи только старшего поколения	palato-alveolar	NA
Dargwa	Mehweb	ɡ	ɡ	[Moroz 2017: 22-34]	NA	velar	NA
Dargwa	Mehweb	ɡʷ	ɡʷ	[Moroz 2017: 22-34]	NA	velar	NA
Dargwa	Mehweb	ɣ	ɣ	[Moroz 2017: 22-34]	у автора дан в скобках: it is attested only initially in a few roots and only in the speech of older consultants	velar	NA
Dargwa	Mehweb	h	h	[Moroz 2017: 22-34]	NA	laryngeal	NA
Dargwa	Mehweb	ħ	ħ	[Moroz 2017: 22-34]	The segments ʔ and ħ are never followed or preceded by a pharyngealized vowel	pharyngeal	NA
Dargwa	Mehweb	hʷ	hʷ	[Moroz 2017: 22-34]	NA	laryngeal	NA
Dargwa	Mehweb	ħʷ	ħʷ	[Moroz 2017: 22-34]	NA	pharyngeal	NA
Dargwa	Mehweb	ʜ	ʜ	[Moroz 2017: 22-34]	у автора дан в скобках: in non-final position is in most cases followed or/and preceded by a pharyngealized vowel	epiglottal	NA
Dargwa	Mehweb	ʜʷ	ʜʷ	[Moroz 2017: 22-34]	у автора дан в скобках	epiglottal	NA
Dargwa	Mehweb	ɦ	ɦ	[Moroz 2017: 22-34]	у автора дан в скобках: some older speakers occasionally produce voiced glottal fricative instead of voiceless [h] in intervocalic position	laryngeal	NA
Dargwa	Mehweb	j	j	[Moroz 2017: 22-34]	NA	palatal	NA
Dargwa	Mehweb	k'	k'	[Moroz 2017: 22-34]	NA	velar	NA
Dargwa	Mehweb	k'ʷ	k'ʷ	[Moroz 2017: 22-34]	NA	velar	NA
Dargwa	Mehweb	kʰ	k	[Moroz 2017: 22-34]	NA	velar	NA
Dargwa	Mehweb	kʰʷ	kʷ	[Moroz 2017: 22-34]	NA	velar	NA
Dargwa	Mehweb	l	l	[Moroz 2017: 22-34]	NA	lateral	NA
Dargwa	Mehweb	m	m	[Moroz 2017: 22-34]	NA	labial	NA
Dargwa	Mehweb	n	n	[Moroz 2017: 22-34]	NA	alveolar	NA
Dargwa	Mehweb	p'	p'	[Moroz 2017: 22-34]	NA	labial	NA
Dargwa	Mehweb	pʰ	p	[Moroz 2017: 22-34]	NA	labial	NA
Dargwa	Mehweb	q'	q'	[Moroz 2017: 22-34]	NA	uvular	NA
Dargwa	Mehweb	q'ʷ	q'ʷ	[Moroz 2017: 22-34]	NA	uvular	NA
Dargwa	Mehweb	qʰ	q	[Moroz 2017: 22-34]	NA	uvular	NA
Dargwa	Mehweb	qʰʷ	qʷ	[Moroz 2017: 22-34]	NA	uvular	NA
Dargwa	Mehweb	r	r	[Moroz 2017: 22-34]	NA	alveolar	NA
Dargwa	Mehweb	ʁ	ʁ	[Moroz 2017: 22-34]	NA	uvular	NA
Dargwa	Mehweb	ʁʷ	ʁʷ	[Moroz 2017: 22-34]	NA	uvular	NA
Dargwa	Mehweb	s	s	[Moroz 2017: 22-34]	NA	alveolar	NA
Dargwa	Mehweb	ʃ	š	[Moroz 2017: 22-34]	NA	palato-alveolar	NA
Dargwa	Mehweb	t'	t'	[Moroz 2017: 22-34]	NA	alveolar	NA
Dargwa	Mehweb	tʰ	t	[Moroz 2017: 22-34]	NA	alveolar	NA
Dargwa	Mehweb	ts'	c'	[Moroz 2017: 22-34]	NA	alveolar	NA
Dargwa	Mehweb	tsʰ	с	[Moroz 2017: 22-34]	NA	alveolar	NA
Dargwa	Mehweb	tʃ'	č'	[Moroz 2017: 22-34]	NA	palato-alveolar	NA
Dargwa	Mehweb	tʃʰ	č	[Moroz 2017: 22-34]	NA	palato-alveolar	NA
Dargwa	Mehweb	w	w	[Moroz 2017: 22-34]	NA	labial	NA
Dargwa	Mehweb	x	x	[Moroz 2017: 22-34]	NA	velar	NA
Dargwa	Mehweb	z	z	[Moroz 2017: 22-34]	NA	alveolar	NA
Dargwa	Mehweb	ʒ	ž	[Moroz 2017: 22-34]	NA	palato-alveolar	NA
Dargwa	Mehweb	ʔ	ʔ	[Moroz 2017: 22-34]	glottal stop is usually deleted in initial and intervocalic position. The segments ʔ and ħ are never followed or preceded by a pharyngealized vowel	laryngeal	NA
Dargwa	Mehweb	ʔʷ	ʔʷ	[Moroz 2017: 22-34]	NA	laryngeal	NA
Dargwa	Mehweb	ʡ	ʡ	[Moroz 2017: 22-34]	у автора дан в скобках: in non-final position is in most cases followed or/and preceded by a pharyngealized vowel	epiglottal	NA
Dargwa	Mehweb	ʡʷ	ʡʷ	[Moroz 2017: 22-34]	у автора даны в скобках	epiglottal	NA
Dargwa	Mehweb	χ	χ	[Moroz 2017: 22-34]	NA	uvular	NA
Dargwa	Mehweb	χʷ	χʷ	[Moroz 2017: 22-34]	NA	uvular	NA
Dargwa	Mehweb	b	b	[Moroz 2017: 22-34]	NA	plosive	NA
Dargwa	Mehweb	d	d	[Moroz 2017: 22-34]	NA	plosive	NA
Dargwa	Mehweb	dz	ʒ	[Moroz 2017: 22-34]	у автора дан в скобках: аллофон z, есть в речи только старшего поколения	affricate	NA
Dargwa	Mehweb	dʒ	ǯ	[Moroz 2017: 22-34]	у автора дан в скобках: аллофон ž, есть в речи только старшего поколения	affricate	NA
Dargwa	Mehweb	ɡ	ɡ	[Moroz 2017: 22-34]	NA	plosive	NA
Dargwa	Mehweb	ɡʷ	ɡʷ	[Moroz 2017: 22-34]	NA	plosive	NA
Dargwa	Mehweb	ɣ	ɣ	[Moroz 2017: 22-34]	у автора дан в скобках: it is attested only initially in a few roots and only in the speech of older consultants	fricative	NA
